M- 
Integration time: 6000 ms
Average: 1 scans
Nr of pixels used for smoothing: 0
Data measured with spectrometer serial number: 0604021S1
Wave   ;Sample
333,93;959,00
334,53;1255,0
335,12;1908,0
335,71;4296,0
336,30;8965,0
336,89;11911
337,48;12302
338,07;12556
338,67;11730
339,26;11248
339,85;9272,0
340,44;5705,0
341,03;1009,0
341,62;277,00
342,21;302,00
342,80;139,00
343,39;201,00
343,99;229,00
344,58;227,00
345,17;117,00
345,76;171,00
346,35;212,00
346,94;226,00
347,53;191,00
348,12;343,00
348,71;442,00
349,30;553,00
349,89;725,00
350,48;761,00
351,07;988,00
351,66;1312,0
352,26;1912,0
352,85;3323,0
353,44;4112,0
354,03;4016,0
354,62;4263,0
355,21;4739,0
355,80;5464,0
356,39;7184,0
356,98;9956,0
357,57;10322
358,16;10269
358,75;10325
359,34;9819,0
359,93;8817,0
360,52;6877,0
361,11;3595,0
361,70;459,00
362,29;293,00
362,88;290,00
363,47;320,00
364,06;367,00
364,65;363,00
365,24;342,00
365,83;501,00
366,42;793,00
367,01;737,00
367,60;741,00
368,19;612,00
368,78;908,00
369,37;872,00
369,95;1334,0
370,54;1708,0
371,13;1665,0
371,72;1757,0
372,31;1779,0
372,90;1895,0
373,49;2094,0
374,08;2274,0
374,67;3016,0
375,26;3872,0
375,85;3875,0
376,44;4021,0
377,03;3863,0
377,61;3672,0
378,20;3429,0
378,79;3045,0
379,38;2992,0
379,97;4432,0
380,56;4696,0
381,15;4691,0
381,74;4479,0
382,33;4524,0
382,91;3818,0
383,50;2882,0
384,09;1231,0
384,68;767,00
385,27;951,00
385,86;925,00
386,45;1021,0
387,03;1134,0
387,62;1350,0
388,21;1389,0
388,80;1634,0
389,39;1734,0
389,98;1758,0
390,57;1983,0
391,15;2109,0
391,74;2205,0
392,33;1898,0
392,92;1821,0
393,51;1914,0
394,09;2073,0
394,68;1625,0
395,27;1469,0
395,86;1347,0
396,45;1396,0
397,03;1148,0
397,62;1024,0
398,21;937,00
398,80;1581,0
399,39;2127,0
399,97;2160,0
400,56;2079,0
401,15;2194,0
401,74;2033,0
402,32;1907,0
402,91;1474,0
403,50;966,00
404,09;910,00
404,67;1272,0
405,26;1927,0
405,85;2044,0
406,44;2194,0
407,02;2153,0
407,61;2073,0
408,20;1990,0
408,78;1773,0
409,37;1249,0
409,96;1035,0
410,55;910,00
411,13;801,00
411,72;775,00
412,31;760,00
412,89;882,00
413,48;964,00
414,07;964,00
414,65;953,00
415,24;1069,0
415,83;1014,0
416,42;1108,0
417,00;1023,0
417,59;940,00
418,18;834,00
418,76;982,00
419,35;1440,0
419,94;1616,0
420,52;1580,0
421,11;1678,0
421,69;1619,0
422,28;1483,0
422,87;1488,0
423,45;1251,0
424,04;837,00
424,63;1047,0
425,21;1308,0
425,80;1446,0
426,38;1917,0
426,97;2028,0
427,56;2168,0
428,14;2184,0
428,73;2045,0
429,31;1814,0
429,90;1579,0
430,49;1199,0
431,07;801,00
431,66;583,00
432,24;614,00
432,83;580,00
433,42;723,00
434,00;1143,0
434,59;1136,0
435,17;1186,0
435,76;1478,0
436,34;1337,0
436,93;1074,0
437,51;951,00
438,10;540,00
438,69;515,00
439,27;221,00
439,86;364,00
440,44;403,00
441,03;597,00
441,61;557,00
442,20;580,00
442,78;615,00
443,37;495,00
443,95;501,00
444,54;501,00
445,12;424,00
445,71;466,00
446,29;407,00
446,88;385,00
447,46;494,00
448,05;767,00
448,63;777,00
449,22;686,00
449,80;575,00
450,39;586,00
450,97;608,00
451,56;426,00
452,14;469,00
452,72;365,00
453,31;377,00
453,89;301,00
454,48;257,00
455,06;361,00
455,65;470,00
456,23;472,00
456,81;599,00
457,40;736,00
457,98;693,00
458,57;680,00
459,15;461,00
459,74;491,00
460,32;601,00
460,90;406,00
461,49;325,00
462,07;259,00
462,66;465,00
463,24;533,00
463,82;403,00
464,41;558,00
464,99;465,00
465,57;532,00
466,16;666,00
466,74;747,00
467,33;682,00
467,91;499,00
468,49;325,00
469,08;347,00
469,66;422,00
470,24;320,00
470,83;508,00
471,41;399,00
471,99;576,00
472,58;452,00
473,16;449,00
473,74;360,00
474,33;351,00
474,91;274,00
475,49;198,00
476,08;262,00
476,66;199,00
477,24;204,00
477,82;256,00
478,41;279,00
478,99;298,00
479,57;252,00
480,16;392,00
480,74;276,00
481,32;357,00
481,90;312,00
482,49;398,00
483,07;386,00
483,65;411,00
484,23;395,00
484,82;279,00
485,40;361,00
485,98;425,00
486,56;405,00
487,15;447,00
487,73;479,00
488,31;530,00
488,89;477,00
489,47;515,00
490,06;460,00
490,64;377,00
491,22;378,00
491,80;395,00
492,39;537,00
492,97;375,00
493,55;508,00
494,13;323,00
494,71;390,00
495,29;260,00
495,88;314,00
496,46;263,00
497,04;171,00
497,62;352,00
498,20;138,00
498,78;202,00
499,37;192,00
499,95;422,00
500,53;363,00
501,11;420,00
501,69;363,00
502,27;393,00
502,85;416,00
503,44;417,00
504,02;323,00
504,60;308,00
505,18;241,00
505,76;231,00
506,34;230,00
506,92;233,00
507,50;54,000
508,08;71,000
508,67;157,00
509,25;208,00
509,83;15,000
510,41;98,000
510,99;116,00
511,57;178,00
512,15;44,000
512,73;-32,000
513,31;123,00
513,89;99,000
514,47;239,00
515,05;167,00
515,63;204,00
516,21;121,00
516,79;107,00
517,38;174,00
517,96;118,00
518,54;61,000
519,12;120,00
519,70;37,000
520,28;153,00
520,86;100,000
521,44;158,00
522,02;284,00
522,60;102,00
523,18;125,00
523,76;135,00
524,34;140,00
524,92;177,00
525,50;105,00
526,08;182,00
526,66;163,00
527,24;139,00
527,82;87,000
528,39;132,00
528,97;14,000
529,55;212,00
530,13;146,00
530,71;148,00
531,29;142,00
531,87;140,00
532,45;117,00
533,03;209,00
533,61;-2,0000
534,19;123,00
534,77;266,00
535,35;157,00
535,93;106,00
536,51;166,00
537,08;-201,00
537,66;33,000
538,24;125,00
538,82;148,00
539,40;205,00
539,98;168,00
540,56;224,00
541,14;130,00
541,72;287,00
542,29;210,00
542,87;345,00
543,45;399,00
544,03;352,00
544,61;519,00
545,19;451,00
545,77;332,00
546,34;225,00
546,92;329,00
547,50;247,00
548,08;421,00
548,66;193,00
549,23;323,00
549,81;275,00
550,39;163,00
550,97;273,00
551,55;211,00
552,13;95,000
552,70;182,00
553,28;158,00
553,86;102,00
554,44;136,00
555,01;286,00
555,59;174,00
556,17;117,00
556,75;156,00
557,33;171,00
557,90;241,00
558,48;145,00
559,06;94,000
559,64;191,00
560,21;211,00
560,79;137,00
561,37;187,00
561,95;177,00
562,52;130,00
563,10;198,00
563,68;108,00
564,25;165,00
564,83;98,000
565,41;121,00
565,99;107,00
566,56;115,00
567,14;212,00
567,72;134,00
568,29;129,00
568,87;101,00
569,45;176,00
570,02;190,00
570,60;156,00
571,18;93,000
571,75;71,000
572,33;59,000
572,91;178,00
573,48;126,00
574,06;280,00
574,64;63,000
575,21;292,00
575,79;173,00
576,37;138,00
576,94;208,00
577,52;232,00
578,09;238,00
578,67;151,00
579,25;120,00
579,82;246,00
580,40;308,00
580,97;140,00
581,55;147,00
582,13;266,00
582,70;146,00
583,28;82,000
583,85;139,00
584,43;342,00
585,01;196,00
585,58;198,00
586,16;296,00
586,73;262,00
587,31;458,00
587,88;419,00
588,46;473,00
589,03;468,00
589,61;482,00
590,18;555,00
590,76;244,00
591,34;328,00
591,91;101,00
592,49;270,00
593,06;80,000
593,64;116,00
594,21;174,00
594,79;139,00
595,36;226,00
595,94;105,00
596,51;172,00
597,09;153,00
597,66;205,00
598,24;191,00
598,81;165,00
599,38;42,000
599,96;171,00
600,53;162,00
601,11;112,00
601,68;113,00
602,26;106,00
602,83;186,00
603,41;74,000
603,98;56,000
604,56;25,000
605,13;108,00
605,70;190,00
606,28;114,00
606,85;112,00
607,43;138,00
608,00;14,000
608,57;192,00
609,15;76,000
609,72;153,00
610,30;101,00
610,87;71,000
611,44;134,00
612,02;136,00
612,59;155,00
613,16;172,00
613,74;97,000
614,31;122,00
614,89;67,000
615,46;62,000
616,03;27,000
616,61;120,00
617,18;66,000
617,75;168,00
618,33;125,00
618,90;142,00
619,47;36,000
620,05;109,00
620,62;79,000
621,19;66,000
621,77;108,00
622,34;93,000
622,91;-27,000
623,48;60,000
624,06;67,000
624,63;-32,000
625,20;158,00
625,78;145,00
626,35;15,000
626,92;126,00
627,49;125,00
628,07;119,00
628,64;64,000
629,21;0
629,78;172,00
630,36;133,00
630,93;180,00
631,50;74,000
632,07;134,00
632,65;51,000
633,22;17,000
633,79;58,000
634,36;137,00
634,93;103,00
635,51;69,000
636,08;96,000
636,65;211,00
637,22;114,00
637,79;170,00
638,37;129,00
638,94;74,000
639,51;21,000
640,08;84,000
640,65;179,00
641,22;207,00
641,80;110,00
642,37;39,000
642,94;80,000
643,51;58,000
644,08;126,00
644,65;112,00
645,22;235,00
645,80;178,00
646,37;137,00
646,94;201,00
647,51;155,00
648,08;205,00
648,65;126,00
649,22;224,00
649,79;96,000
650,36;68,000
650,93;187,00
651,51;216,00
652,08;187,00
652,65;82,000
653,22;198,00
653,79;158,00
654,36;333,00
654,93;276,00
655,50;600,00
656,07;601,00
656,64;588,00
657,21;555,00
657,78;587,00
658,35;705,00
658,92;620,00
659,49;561,00
660,06;493,00
660,63;223,00
661,20;352,00
661,77;352,00
662,34;347,00
662,91;306,00
663,48;278,00
664,05;153,00
664,62;291,00
665,19;146,00
665,76;163,00
666,33;219,00
666,90;231,00
667,47;235,00
668,04;194,00
668,61;292,00
669,18;138,00
669,75;270,00
670,32;143,00
670,89;203,00
671,46;192,00
672,03;180,00
672,60;101,00
673,17;198,00
673,74;37,000
674,30;221,00
674,87;79,000
675,44;195,00
676,01;140,00
676,58;56,000
677,15;142,00
677,72;162,00
678,29;109,00
678,86;60,000
679,42;143,00
679,99;134,00
680,56;44,000
681,13;128,00
681,70;155,00
682,27;84,000
682,84;158,00
683,40;86,000
683,97;87,000
684,54;117,00
685,11;32,000
685,68;108,00
686,25;91,000
686,81;62,000
687,38;-63,000
687,95;37,000
688,52;106,00
689,09;48,000
689,65;5,0000
690,22;-35,000
690,79;124,00
691,36;119,00
691,92;92,000
692,49;25,000
693,06;88,000
693,63;5,0000
694,20;205,00
694,76;131,00
695,33;124,00
695,90;88,000
696,47;44,000
697,03;137,00
697,60;31,000
698,17;9,0000
698,73;-4,0000
699,30;109,00
699,87;-2,0000
700,44;49,000
701,00;-48,000
701,57;52,000
702,14;112,00
702,70;3,0000
703,27;67,000
703,84;125,00
704,40;14,000
704,97;205,00
705,54;-40,000
706,10;39,000
706,67;121,00
707,24;88,000
707,80;70,000
708,37;-64,000
708,94;55,000
709,50;61,000
710,07;67,000
710,64;63,000
711,20;66,000
711,77;260,00
712,33;121,00
712,90;90,000
713,47;-5,0000
714,03;52,000
714,60;137,00
715,16;-12,000
715,73;59,000
716,30;-54,000
716,86;-12,000
717,43;106,00
717,99;85,000
718,56;353,00
719,12;22,000
719,69;37,000
720,26;43,000
720,82;17,000
721,39;81,000
721,95;73,000
722,52;59,000
723,08;12,000
723,65;-37,000
724,21;38,000
724,78;91,000
725,34;53,000
725,91;193,00
726,47;18,000
727,04;163,00
727,60;0
728,17;147,00
728,73;104,00
729,30;92,000
729,86;122,00
730,43;48,000
730,99;122,00
731,56;83,000
732,12;88,000
732,68;-27,000
733,25;131,00
733,81;132,00
734,38;83,000
734,94;80,000
735,51;-81,000
736,07;90,000
736,63;66,000
737,20;108,00
737,76;218,00
738,33;109,00
738,89;92,000
739,46;105,00
740,02;82,000
740,58;71,000
741,15;-343,00
741,71;75,000
742,27;144,00
742,84;39,000
743,40;115,00
743,97;56,000
744,53;128,00
745,09;200,00
745,66;212,00
746,22;168,00
746,78;210,00
747,35;296,00
747,91;139,00
748,47;277,00
749,04;186,00
749,60;263,00
750,16;231,00
750,72;115,00
751,29;102,00
751,85;180,00
752,41;152,00
752,98;116,00
753,54;63,000
754,10;70,000
754,66;37,000
755,23;9,0000
755,79;-65,000
756,35;123,00
756,91;24,000
757,48;64,000
758,04;53,000
758,60;112,00
759,16;-63,000
759,73;174,00
760,29;2,0000
760,85;161,00
761,41;136,00
761,98;138,00
762,54;35,000
763,10;79,000
763,66;70,000
764,22;161,00
764,79;203,00
765,35;-6,0000
765,91;34,000
766,47;213,00
767,03;274,00
767,59;-66,000
768,16;-84,000
768,72;-27,000
769,28;102,00
769,84;22,000
770,40;23,000
770,96;73,000
771,52;28,000
772,09;-15,000
772,65;88,000
773,21;46,000
773,77;69,000
774,33;128,00
774,89;187,00
775,45;23,000
776,01;-37,000
776,57;170,00
777,13;353,00
777,70;365,00
778,26;362,00
778,82;410,00
779,38;283,00
779,94;289,00
780,50;301,00
781,06;131,00
781,62;54,000
782,18;68,000
782,74;99,000
783,30;52,000
783,86;-37,000
784,42;22,000
784,98;-8,0000
785,54;-2,0000
786,10;-9,0000
786,66;-147,00
787,22;31,000
787,78;73,000
788,34;-6,0000
788,90;95,000
789,46;7,0000
790,02;53,000
790,58;-10,0000
791,14;14,000
791,70;-25,000
792,26;-25,000
792,82;46,000
793,38;40,000
793,94;51,000
794,50;117,00
795,06;-4,0000
795,62;-61,000
796,17;42,000
796,73;-27,000
797,29;64,000
797,85;11,000
798,41;-47,000
798,97;8,0000
799,53;14,000
800,09;8,0000
800,65;91,000
801,21;31,000
801,76;-58,000
802,32;-19,000
802,88;9,0000
803,44;-101,00
804,00;-26,000
804,56;48,000
805,12;141,00
805,67;-46,000
806,23;-61,000
806,79;47,000
807,35;-81,000
807,91;65,000
808,46;-37,000
809,02;54,000
809,58;12,000
810,14;-59,000
810,70;6,0000
811,26;9,0000
811,81;-2,0000
812,37;65,000
812,93;30,000
813,49;-62,000
814,04;17,000
814,60;-61,000
815,16;108,00
815,72;44,000
816,27;46,000
816,83;45,000
817,39;-71,000
817,95;34,000
818,50;107,00
819,06;46,000
819,62;74,000
820,18;86,000
820,73;168,00
821,29;114,00
821,85;189,00
822,40;40,000
822,96;39,000
823,52;41,000
824,07;-162,00
824,63;71,000
825,19;111,00
825,74;80,000
826,30;28,000
826,86;149,00
827,41;0
827,97;78,000
828,53;-101,00
829,08;19,000
829,64;36,000
830,20;23,000
830,75;-6,0000
831,31;-8,0000
831,86;21,000
832,42;21,000
832,98;-30,000
833,53;3,0000
834,09;-73,000
834,64;17,000
835,20;54,000
835,76;-17,000
836,31;-57,000
836,87;-50,000
837,42;95,000
837,98;30,000
838,53;4,0000
839,09;-87,000
839,64;-51,000
840,20;-50,000
840,75;92,000
841,31;52,000
841,87;-71,000
842,42;142,00
842,98;-23,000
843,53;38,000
844,09;92,000
844,64;42,000
845,20;84,000
845,75;95,000
846,31;66,000
846,86;10,0000
847,41;141,00
847,97;88,000
848,52;33,000
849,08;-50,000
849,63;-66,000
850,19;75,000
850,74;19,000
851,30;14,000
851,85;-7,0000
852,41;22,000
852,96;89,000
853,51;23,000
854,07;-333,00
854,62;38,000
855,18;3,0000
855,73;47,000
856,28;79,000
856,84;1,0000
857,39;38,000
857,95;-18,000
858,50;130,00
859,05;10,0000
859,61;50,000
860,16;-26,000
860,71;157,00
861,27;-3,0000
861,82;42,000
862,37;-15,000
862,93;42,000
863,48;42,000
864,03;-29,000
864,59;115,00
865,14;161,00
865,69;-3,0000
866,25;72,000
866,80;30,000
867,35;51,000
867,90;52,000
868,46;78,000
869,01;116,00
869,56;134,00
870,12;143,00
870,67;70,000
871,22;105,00
871,77;157,00
872,33;60,000
872,88;87,000
873,43;104,00
873,98;88,000
874,54;86,000
875,09;138,00
875,64;-33,000
876,19;112,00
876,74;88,000
877,30;86,000
877,85;-423,00
878,40;33,000
878,95;-12,000
879,50;-104,00
880,06;2,0000
880,61;50,000
881,16;83,000
881,71;-92,000
882,26;7,0000
882,81;23,000
883,37;-47,000
883,92;36,000
884,47;57,000
885,02;57,000
885,57;101,00
886,12;112,00
886,67;10,0000
887,22;73,000
887,78;47,000
888,33;47,000
888,88;-4,0000
889,43;2,0000
889,98;31,000
890,53;52,000
891,08;95,000
891,63;56,000
892,18;11,000
892,73;-110,00
893,28;-43,000
893,83;-27,000
894,38;24,000
894,93;6,0000
895,48;130,00
896,03;-39,000
896,59;42,000
897,14;23,000
897,69;-73,000
898,24;-53,000
898,79;126,00
899,34;12,000
899,89;-36,000
900,44;81,000
900,99;114,00
901,53;-52,000
902,08;-21,000
902,63;10,0000
903,18;49,000
903,73;57,000
904,28;-95,000
904,83;124,00
905,38;-41,000
905,93;58,000
906,48;41,000
907,03;9,0000
907,58;96,000
908,13;78,000
908,68;26,000
909,23;-72,000
909,78;60,000
910,32;42,000
910,87;-45,000
911,42;-34,000
911,97;71,000
912,52;27,000
913,07;110,00
913,62;38,000
914,17;-5,0000
914,71;21,000
915,26;40,000
915,81;56,000
916,36;2,0000
916,91;0
917,46;3,0000
918,00;-36,000
918,55;-51,000
919,10;47,000
919,65;90,000
920,20;13,000
920,74;-31,000
921,29;17,000
921,84;-54,000
922,39;112,00
922,94;57,000
923,48;80,000
924,03;0
924,58;-10,0000
925,13;-130,00
925,67;59,000
926,22;-27,000
926,77;44,000
927,32;153,00
927,86;-18,000
928,41;45,000
928,96;17,000
929,50;50,000
930,05;6,0000
930,60;31,000
931,15;85,000
931,69;-22,000
932,24;74,000
932,79;89,000
933,33;80,000
933,88;-68,000
934,43;-38,000
934,97;19,000
935,52;9,0000
936,07;50,000
936,61;46,000
937,16;72,000
937,71;50,000
938,25;35,000
938,80;-34,000
939,34;55,000
939,89;20,000
940,44;66,000
940,98;-61,000
941,53;-17,000
942,07;-76,000
942,62;142,00
943,17;16,000
943,71;138,00
944,26;48,000
944,80;-7,0000
945,35;-73,000
945,89;-50,000
946,44;93,000
946,99;-42,000
947,53;-126,00
948,08;-35,000
948,62;64,000
949,17;-5,0000
949,71;32,000
950,26;91,000
950,80;43,000
951,35;-33,000
951,89;86,000
952,44;-26,000
952,98;52,000
953,53;30,000
954,07;-4,0000
954,62;46,000
955,16;17,000
955,71;70,000
956,25;102,00
956,79;68,000
957,34;-61,000
957,88;29,000
958,43;74,000
958,97;4,0000
959,52;1,0000
960,06;69,000
960,60;69,000
961,15;59,000
961,69;21,000
962,24;23,000
962,78;45,000
963,32;21,000
963,87;79,000
964,41;-62,000
964,96;-6,0000
965,50;-9,0000
966,04;45,000
966,59;-4,0000
967,13;116,00
967,67;119,00
968,22;-52,000
968,76;51,000
969,30;2,0000
969,85;-50,000
970,39;-64,000
970,93;143,00
971,47;86,000
972,02;33,000
972,56;-48,000
973,10;61,000
973,65;100,000
974,19;56,000
974,73;-3,0000
975,27;-78,000
975,82;-34,000
976,36;44,000
976,90;-16,000
977,44;71,000
977,99;57,000
978,53;20,000
979,07;-18,000
979,61;10,0000
980,16;11,000
980,70;75,000
981,24;2,0000
981,78;71,000
982,32;7,0000
982,87;88,000
983,41;39,000
983,95;85,000
984,49;14,000
985,03;82,000
985,57;24,000
986,12;-46,000
986,66;23,000
987,20;59,000
987,74;6,0000
988,28;120,00
988,82;-32,000
989,36;-8,0000
989,91;-47,000
990,45;57,000
990,99;-23,000
991,53;62,000
992,07;-14,000
992,61;32,000
993,15;-32,000
993,69;-61,000
994,23;46,000
994,77;-14,000
995,31;21,000
995,86;-11,000
996,40;41,000
996,94;-28,000
997,48;-67,000
998,02;-60,000
998,56;-60,000
999,10;-70,000
999,64;71,000
1000,18;92,000
1000,72;-42,000
1001,26;-28,000
1001,80;-88,000
1002,34;50,000
1002,88;85,000
1003,42;-59,000
1003,96;-153,00
1004,50;-19,000
1005,04;30,000
1005,58;65,000
1006,12;-104,00
1006,66;-25,000
1007,20;18,000
1007,73;105,00
1008,27;-68,000
1008,81;79,000
1009,35;-2,0000
1009,89;58,000
1010,43;9,0000
1010,97;59,000
1011,51;-23,000
1012,05;2,0000
1012,59;152,00
1013,13;129,00
1013,66;-29,000
1014,20;32,000
1014,74;36,000
1015,28;-2,0000
1015,82;0
1016,36;-10,0000
1016,90;-82,000
1017,43;78,000
1017,97;224,00
1018,51;-172,00
1019,05;48,000
1019,59;26,000
1020,13;-62,000
1020,66;105,00
1021,20;-4,0000
1021,74;-13,000
1022,28;61,000
1022,81;36,000
1023,35;1,0000
1023,89;13,000
1024,43;-72,000
1024,97;70,000
1025,50;-14,000
1026,04;67,000
1026,58;-2,0000
1027,12;-64,000
1027,65;49,000
1028,19;96,000
1028,73;-10,0000
1029,26;63,000
1029,80;-14,000
1030,34;30,000
1030,88;17,000
1031,41;67,000
1031,95;49,000
1032,49;11,000
1033,02;15,000
1033,56;-51,000
1034,10;65,000
1034,63;-58,000
1035,17;-11,000
1035,71;6,0000
1036,24;-5,0000
1036,78;-69,000
1037,32;-11,000
1037,85;52,000
1038,39;59,000
1038,92;-39,000
1039,46;-47,000
1040,00;1,0000
1040,53;-2,0000
1041,07;3,0000
1041,60;-153,00
1042,14;27,000
1042,68;36,000
1043,21;19,000
1043,75;2,0000
1044,28;73,000
1044,82;64,000
1045,35;51,000
1045,89;130,00
1046,42;43,000
1046,96;40,000
1047,49;78,000
1048,03;52,000
1048,57;113,00
1049,10;67,000
1049,64;-30,000
1050,17;-27,000
1050,70;-37,000
1051,24;57,000
1051,77;77,000
1052,31;60,000
1052,84;-121,00
1053,38;89,000
1053,91;66,000
1054,45;-8,0000
1054,98;45,000
1055,52;-56,000
1056,05;88,000
1056,59;-96,000
1057,12;-17,000
1057,65;-1,0000
1058,19;-32,000
1058,72;20,000
1059,26;64,000
1059,79;94,000
1060,32;-4,0000
1060,86;86,000
1061,39;57,000
1061,93;39,000
1062,46;27,000
1062,99;-35,000
1063,53;61,000
1064,06;58,000
1064,59;8,0000
1065,13;35,000
1065,66;5,0000
1066,19;-22,000
1066,73;64,000
1067,26;-70,000
1067,79;172,00
1068,33;76,000
1068,86;132,00
1069,39;-134,00
1069,92;-7,0000
1070,46;-56,000
1070,99;60,000
1071,52;-82,000
1072,05;22,000
1072,59;126,00
1073,12;36,000
1073,65;-39,000
1074,18;34,000
1074,72;-8,0000
1075,25;22,000
1075,78;-1,0000
1076,31;1,0000
1076,85;131,00
1077,38;120,00
1077,91;-110,00
1078,44;-15,000
1078,97;-24,000
1079,51;-55,000
1080,04;20,000
1080,57;43,000
1081,10;13,000
1081,63;-9,0000
1082,16;-64,000
1082,70;38,000
1083,23;27,000
1083,76;22,000
1084,29;-20,000
1084,82;-34,000
1085,35;-63,000
1085,88;96,000
1086,41;17,000
1086,94;-6,0000
1087,48;24,000
1088,01;54,000
1088,54;-4,0000
1089,07;13,000
1089,60;-11,000
1090,13;147,00
1090,66;38,000
1091,19;-16,000
1091,72;-70,000
1092,25;20,000
1092,78;3,0000
1093,31;-4,0000
1093,84;-66,000
1094,37;28,000
1094,90;-4,0000
1095,43;112,00
1095,96;74,000
1096,49;91,000
1097,02;-12,000
1097,55;134,00
1098,08;25,000
1098,61;42,000
1099,14;-25,000
1099,67;21,000
1100,20;20,000
