M- 
Integration time: 3000 ms
Average: 1 scans
Nr of pixels used for smoothing: 0
Data measured with spectrometer serial number: 0604021S1
Wave   ;Sample
246,64;358,00
247,24;679,00
247,83;628,00
248,43;650,00
249,03;804,00
249,62;489,00
250,22;617,00
250,81;646,00
251,41;592,00
252,01;418,00
252,60;515,00
253,20;445,00
253,79;437,00
254,39;678,00
254,98;483,00
255,58;548,00
256,18;327,00
256,77;425,00
257,37;358,00
257,96;424,00
258,56;354,00
259,15;527,00
259,75;577,00
260,34;299,00
260,94;367,00
261,53;565,00
262,13;547,00
262,73;376,00
263,32;273,00
263,92;608,00
264,51;462,00
265,11;344,00
265,70;430,00
266,30;378,00
266,89;464,00
267,49;364,00
268,08;410,00
268,68;389,00
269,27;587,00
269,87;470,00
270,46;546,00
271,06;356,00
271,65;609,00
272,25;446,00
272,84;429,00
273,44;466,00
274,03;539,00
274,62;451,00
275,22;391,00
275,81;475,00
276,41;518,00
277,00;622,00
277,60;461,00
278,19;470,00
278,79;535,00
279,38;450,00
279,98;528,00
280,57;566,00
281,16;529,00
281,76;391,00
282,35;641,00
282,95;634,00
283,54;486,00
284,14;664,00
284,73;682,00
285,32;470,00
285,92;537,00
286,51;465,00
287,11;596,00
287,70;526,00
288,29;602,00
288,89;594,00
289,48;534,00
290,08;713,00
290,67;657,00
291,26;669,00
291,86;547,00
292,45;551,00
293,04;643,00
293,64;569,00
294,23;556,00
294,83;778,00
295,42;906,00
296,01;865,00
296,61;979,00
297,20;1009,0
297,79;1077,0
298,39;1014,0
298,98;904,00
299,57;847,00
300,17;771,00
300,76;783,00
301,35;631,00
301,95;657,00
302,54;782,00
303,13;859,00
303,73;661,00
304,32;728,00
304,91;576,00
305,51;622,00
306,10;666,00
306,69;668,00
307,28;826,00
307,88;678,00
308,47;845,00
309,06;761,00
309,66;990,00
310,25;1008,0
310,84;934,00
311,43;1255,0
312,03;1176,0
312,62;1338,0
313,21;1618,0
313,81;1489,0
314,40;1726,0
314,99;2031,0
315,58;2288,0
316,18;2176,0
316,77;2023,0
317,36;1985,0
317,95;1706,0
318,54;1648,0
319,14;1211,0
319,73;967,00
320,32;767,00
320,91;692,00
321,51;735,00
322,10;705,00
322,69;678,00
323,28;693,00
323,87;823,00
324,47;993,00
325,06;1051,0
325,65;1019,0
326,24;1183,0
326,83;1249,0
327,43;1296,0
328,02;1365,0
328,61;1247,0
329,20;1158,0
329,79;1195,0
330,39;1193,0
330,98;1268,0
331,57;1079,0
332,16;1298,0
332,75;1404,0
333,34;1507,0
333,93;1703,0
334,53;1672,0
335,12;1916,0
335,71;2473,0
336,30;3223,0
336,89;3917,0
337,48;3633,0
338,07;3496,0
338,67;3423,0
339,26;3310,0
339,85;2887,0
340,44;2088,0
341,03;1230,0
341,62;944,00
342,21;1028,0
342,80;897,00
343,39;1051,0
343,99;1069,0
344,58;1092,0
345,17;1056,0
345,76;1055,0
346,35;1071,0
346,94;1159,0
347,53;1151,0
348,12;1147,0
348,71;1020,0
349,30;1211,0
349,89;1141,0
350,48;1057,0
351,07;1191,0
351,66;1319,0
352,26;1503,0
352,85;1848,0
353,44;1876,0
354,03;1965,0
354,62;2060,0
355,21;2233,0
355,80;2353,0
356,39;2997,0
356,98;3321,0
357,57;3338,0
358,16;3602,0
358,75;3375,0
359,34;3315,0
359,93;3189,0
360,52;2853,0
361,11;1993,0
361,70;1446,0
362,29;1181,0
362,88;1113,0
363,47;1164,0
364,06;1122,0
364,65;1022,0
365,24;1055,0
365,83;1092,0
366,42;1123,0
367,01;1141,0
367,60;1247,0
368,19;1141,0
368,78;1265,0
369,37;1263,0
369,95;1371,0
370,54;1505,0
371,13;1563,0
371,72;1618,0
372,31;1454,0
372,90;1404,0
373,49;1597,0
374,08;1767,0
374,67;2007,0
375,26;2320,0
375,85;2275,0
376,44;2229,0
377,03;2152,0
377,61;2202,0
378,20;2378,0
378,79;2191,0
379,38;2278,0
379,97;2630,0
380,56;2731,0
381,15;2827,0
381,74;2964,0
382,33;2799,0
382,91;3201,0
383,50;3321,0
384,09;3172,0
384,68;3568,0
385,27;3746,0
385,86;4016,0
386,45;4344,0
387,03;4241,0
387,62;4394,0
388,21;4283,0
388,80;3809,0
389,39;3577,0
389,98;2896,0
390,57;2734,0
391,15;2448,0
391,74;2065,0
392,33;1826,0
392,92;1903,0
393,51;1952,0
394,09;2224,0
394,68;2073,0
395,27;2215,0
395,86;1870,0
396,45;1936,0
397,03;2029,0
397,62;1829,0
398,21;1861,0
398,80;2466,0
399,39;2856,0
399,97;2977,0
400,56;2821,0
401,15;2686,0
401,74;2779,0
402,32;2954,0
402,91;3289,0
403,50;2852,0
404,09;3159,0
404,67;3299,0
405,26;3669,0
405,85;3766,0
406,44;4022,0
407,02;4222,0
407,61;4386,0
408,20;4000,0
408,78;4049,0
409,37;4120,0
409,96;3912,0
410,55;4204,0
411,13;3988,0
411,72;3621,0
412,31;3922,0
412,89;3796,0
413,48;3666,0
414,07;3569,0
414,65;3557,0
415,24;3740,0
415,83;3623,0
416,42;3803,0
417,00;3987,0
417,59;4251,0
418,18;4274,0
418,76;4350,0
419,35;4307,0
419,94;4379,0
420,52;4446,0
421,11;4169,0
421,69;4068,0
422,28;4044,0
422,87;4247,0
423,45;4599,0
424,04;4542,0
424,63;4486,0
425,21;4505,0
425,80;4418,0
426,38;4556,0
426,97;4254,0
427,56;4080,0
428,14;3593,0
428,73;3442,0
429,31;3194,0
429,90;2973,0
430,49;2820,0
431,07;2613,0
431,66;2956,0
432,24;2827,0
432,83;2681,0
433,42;3013,0
434,00;3352,0
434,59;3708,0
435,17;3837,0
435,76;3673,0
436,34;3751,0
436,93;3672,0
437,51;3780,0
438,10;3385,0
438,69;2869,0
439,27;2608,0
439,86;2603,0
440,44;2602,0
441,03;2781,0
441,61;3002,0
442,20;3037,0
442,78;3256,0
443,37;3255,0
443,95;3810,0
444,54;4041,0
445,12;3829,0
445,71;4055,0
446,29;3480,0
446,88;3300,0
447,46;3161,0
448,05;2814,0
448,63;2416,0
449,22;2026,0
449,80;2136,0
450,39;1962,0
450,97;1948,0
451,56;1888,0
452,14;2074,0
452,72;2244,0
453,31;2096,0
453,89;2218,0
454,48;2052,0
455,06;2311,0
455,65;2159,0
456,23;1973,0
456,81;1987,0
457,40;1811,0
457,98;1929,0
458,57;1893,0
459,15;2109,0
459,74;2558,0
460,32;2835,0
460,90;3005,0
461,49;3121,0
462,07;3636,0
462,66;4410,0
463,24;4485,0
463,82;4878,0
464,41;4952,0
464,99;4799,0
465,57;4629,0
466,16;4291,0
466,74;3942,0
467,33;3369,0
467,91;3092,0
468,49;2684,0
469,08;2586,0
469,66;2528,0
470,24;2689,0
470,83;2511,0
471,41;2343,0
471,99;2546,0
472,58;2470,0
473,16;2302,0
473,74;2268,0
474,33;2070,0
474,91;1879,0
475,49;1917,0
476,08;1820,0
476,66;1921,0
477,24;2067,0
477,82;2238,0
478,41;2562,0
478,99;2602,0
479,57;2770,0
480,16;2991,0
480,74;3192,0
481,32;3136,0
481,90;3327,0
482,49;3259,0
483,07;3232,0
483,65;3498,0
484,23;3377,0
484,82;3461,0
485,40;3744,0
485,98;3833,0
486,56;3980,0
487,15;3994,0
487,73;4191,0
488,31;3954,0
488,89;3886,0
489,47;3537,0
490,06;3555,0
490,64;3213,0
491,22;3234,0
491,80;2793,0
492,39;2875,0
492,97;2573,0
493,55;2536,0
494,13;2533,0
494,71;2316,0
495,29;2379,0
495,88;2038,0
496,46;2118,0
497,04;2199,0
497,62;2037,0
498,20;1973,0
498,78;2353,0
499,37;3281,0
499,95;4891,0
500,53;5733,0
501,11;5780,0
501,69;5947,0
502,27;5680,0
502,85;5446,0
503,44;5118,0
504,02;3923,0
504,60;2578,0
505,18;1473,0
505,76;1846,0
506,34;1707,0
506,92;1623,0
507,50;1606,0
508,08;1541,0
508,67;1266,0
509,25;1259,0
509,83;1342,0
510,41;1198,0
510,99;1182,0
511,57;1158,0
512,15;1213,0
512,73;1092,0
513,31;1228,0
513,89;1216,0
514,47;1242,0
515,05;1243,0
515,63;1253,0
516,21;1283,0
516,79;1358,0
517,38;1563,0
517,96;1490,0
518,54;1728,0
519,12;1615,0
519,70;1603,0
520,28;1623,0
520,86;1409,0
521,44;1374,0
522,02;1437,0
522,60;1350,0
523,18;1348,0
523,76;1134,0
524,34;1089,0
524,92;1278,0
525,50;1053,0
526,08;1035,0
526,66;960,00
527,24;986,00
527,82;950,00
528,39;1153,0
528,97;1034,0
529,55;1096,0
530,13;1064,0
530,71;1002,0
531,29;1046,0
531,87;1076,0
532,45;1171,0
533,03;1171,0
533,61;1181,0
534,19;1185,0
534,77;1326,0
535,35;1164,0
535,93;1205,0
536,51;1178,0
537,08;1120,0
537,66;1205,0
538,24;1156,0
538,82;1084,0
539,40;1099,0
539,98;1169,0
540,56;1136,0
541,14;1069,0
541,72;1077,0
542,29;1074,0
542,87;1015,0
543,45;1116,0
544,03;1178,0
544,61;966,00
545,19;1237,0
545,77;992,00
546,34;1073,0
546,92;1264,0
547,50;1419,0
548,08;1214,0
548,66;1339,0
549,23;1321,0
549,81;1391,0
550,39;1341,0
550,97;1233,0
551,55;1307,0
552,13;1362,0
552,70;1490,0
553,28;1395,0
553,86;1386,0
554,44;1443,0
555,01;1420,0
555,59;1504,0
556,17;1450,0
556,75;1296,0
557,33;1153,0
557,90;1226,0
558,48;1206,0
559,06;1170,0
559,64;1245,0
560,21;1222,0
560,79;1090,0
561,37;1100,0
561,95;1320,0
562,52;1063,0
563,10;1319,0
563,68;1138,0
564,25;988,00
564,83;1250,0
565,41;1128,0
565,99;1531,0
566,56;1742,0
567,14;2409,0
567,72;3119,0
568,29;3074,0
568,87;3235,0
569,45;2998,0
570,02;2856,0
570,60;2652,0
571,18;2472,0
571,75;1795,0
572,33;1416,0
572,91;1222,0
573,48;1062,0
574,06;1294,0
574,64;1320,0
575,21;1196,0
575,79;1046,0
576,37;1133,0
576,94;1173,0
577,52;1188,0
578,09;1052,0
578,67;1199,0
579,25;1123,0
579,82;970,00
580,40;1150,0
580,97;1169,0
581,55;1158,0
582,13;977,00
582,70;998,00
583,28;1073,0
583,85;1018,0
584,43;930,00
585,01;979,00
585,58;1044,0
586,16;933,00
586,73;1046,0
587,31;1053,0
587,88;1074,0
588,46;1329,0
589,03;1622,0
589,61;1608,0
590,18;1763,0
590,76;1528,0
591,34;1600,0
591,91;1594,0
592,49;1744,0
593,06;1597,0
593,64;1759,0
594,21;1662,0
594,79;1727,0
595,36;1770,0
595,94;1629,0
596,51;1577,0
597,09;1439,0
597,66;1279,0
598,24;1113,0
598,81;938,00
599,38;950,00
599,96;1013,0
600,53;973,00
601,11;865,00
601,68;1049,0
602,26;892,00
602,83;969,00
603,41;967,00
603,98;1113,0
604,56;929,00
605,13;971,00
605,70;997,00
606,28;949,00
606,85;901,00
607,43;927,00
608,00;883,00
608,57;872,00
609,15;987,00
609,72;905,00
610,30;882,00
610,87;922,00
611,44;985,00
612,02;957,00
612,59;978,00
613,16;1028,0
613,74;927,00
614,31;1035,0
614,89;1160,0
615,46;968,00
616,03;1015,0
616,61;1161,0
617,18;1017,0
617,75;1113,0
618,33;1153,0
618,90;1222,0
619,47;1084,0
620,05;1197,0
620,62;1068,0
621,19;1057,0
621,77;876,00
622,34;955,00
622,91;1025,0
623,48;847,00
624,06;884,00
624,63;886,00
625,20;913,00
625,78;822,00
626,35;839,00
626,92;778,00
627,49;865,00
628,07;936,00
628,64;746,00
629,21;831,00
629,78;822,00
630,36;1006,0
630,93;876,00
631,50;867,00
632,07;737,00
632,65;776,00
633,22;811,00
633,79;972,00
634,36;811,00
634,93;714,00
635,51;886,00
636,08;815,00
636,65;809,00
637,22;924,00
637,79;892,00
638,37;935,00
638,94;784,00
639,51;875,00
640,08;906,00
640,65;896,00
641,22;883,00
641,80;920,00
642,37;774,00
642,94;864,00
643,51;875,00
644,08;948,00
644,65;806,00
645,22;882,00
645,80;1136,0
646,37;968,00
646,94;1120,0
647,51;1191,0
648,08;1341,0
648,65;1388,0
649,22;1573,0
649,79;1693,0
650,36;1638,0
650,93;1679,0
651,51;1598,0
652,08;1928,0
652,65;1985,0
653,22;2228,0
653,79;2680,0
654,36;3224,0
654,93;4201,0
655,50;5834,0
656,07;7377,0
656,64;8446,0
657,21;8849,0
657,78;8626,0
658,35;8731,0
658,92;8186,0
659,49;7307,0
660,06;5919,0
660,63;4598,0
661,20;3823,0
661,77;3148,0
662,34;2950,0
662,91;2338,0
663,48;2147,0
664,05;1925,0
664,62;1792,0
665,19;1495,0
665,76;1488,0
666,33;1397,0
666,90;1386,0
667,47;1150,0
668,04;1167,0
668,61;1165,0
669,18;1219,0
669,75;1061,0
670,32;955,00
670,89;967,00
671,46;958,00
672,03;886,00
672,60;916,00
673,17;1020,0
673,74;210,00
674,30;965,00
674,87;924,00
675,44;843,00
676,01;821,00
676,58;830,00
677,15;830,00
677,72;1112,0
678,29;747,00
678,86;750,00
679,42;830,00
679,99;719,00
680,56;688,00
681,13;768,00
681,70;752,00
682,27;771,00
682,84;701,00
683,40;725,00
683,97;815,00
684,54;627,00
685,11;472,00
685,68;596,00
686,25;684,00
686,81;674,00
687,38;710,00
687,95;728,00
688,52;532,00
689,09;633,00
689,65;651,00
690,22;541,00
690,79;750,00
691,36;635,00
691,92;628,00
692,49;789,00
693,06;639,00
693,63;601,00
694,20;660,00
694,76;567,00
695,33;595,00
695,90;660,00
696,47;601,00
697,03;653,00
697,60;663,00
698,17;621,00
698,73;575,00
699,30;540,00
699,87;602,00
700,44;672,00
701,00;690,00
701,57;726,00
702,14;614,00
702,70;501,00
703,27;563,00
703,84;628,00
704,40;587,00
704,97;491,00
705,54;687,00
706,10;647,00
706,67;470,00
707,24;614,00
707,80;501,00
708,37;556,00
708,94;530,00
709,50;610,00
710,07;528,00
710,64;455,00
711,20;479,00
711,77;470,00
712,33;660,00
712,90;571,00
713,47;383,00
714,03;574,00
714,60;739,00
715,16;544,00
715,73;612,00
716,30;517,00
716,86;661,00
717,43;602,00
717,99;548,00
718,56;472,00
719,12;513,00
719,69;576,00
720,26;466,00
720,82;480,00
721,39;447,00
721,95;398,00
722,52;402,00
723,08;531,00
723,65;458,00
724,21;408,00
724,78;491,00
725,34;353,00
725,91;454,00
726,47;485,00
727,04;382,00
727,60;484,00
728,17;482,00
728,73;460,00
729,30;602,00
729,86;409,00
730,43;493,00
730,99;430,00
731,56;456,00
732,12;398,00
732,68;477,00
733,25;492,00
733,81;294,00
734,38;336,00
734,94;402,00
735,51;493,00
736,07;459,00
736,63;469,00
737,20;311,00
737,76;441,00
738,33;477,00
738,89;452,00
739,46;442,00
740,02;308,00
740,58;445,00
741,15;525,00
741,71;547,00
742,27;694,00
742,84;655,00
743,40;699,00
743,97;904,00
744,53;996,00
745,09;1045,0
745,66;915,00
746,22;806,00
746,78;1133,0
747,35;1317,0
747,91;1183,0
748,47;1041,0
749,04;750,00
749,60;943,00
750,16;851,00
750,72;720,00
751,29;496,00
751,85;404,00
752,41;373,00
752,98;304,00
753,54;290,00
754,10;248,00
754,66;384,00
755,23;374,00
755,79;244,00
756,35;336,00
756,91;210,00
757,48;245,00
758,04;227,00
758,60;317,00
759,16;454,00
759,73;274,00
760,29;395,00
760,85;321,00
761,41;366,00
761,98;406,00
762,54;300,00
763,10;163,00
763,66;421,00
764,22;364,00
764,79;253,00
765,35;333,00
765,91;298,00
766,47;385,00
767,03;351,00
767,59;324,00
768,16;430,00
768,72;302,00
769,28;479,00
769,84;242,00
770,40;285,00
770,96;347,00
771,52;320,00
772,09;254,00
772,65;258,00
773,21;285,00
773,77;269,00
774,33;352,00
774,89;325,00
775,45;310,00
776,01;353,00
776,57;1095,0
777,13;1943,0
777,70;2109,0
778,26;1977,0
778,82;2082,0
779,38;1740,0
779,94;1910,0
780,50;1877,0
781,06;1022,0
781,62;580,00
782,18;342,00
782,74;348,00
783,30;416,00
783,86;272,00
784,42;389,00
784,98;248,00
785,54;268,00
786,10;327,00
786,66;202,00
787,22;213,00
787,78;338,00
788,34;246,00
788,90;271,00
789,46;319,00
790,02;356,00
790,58;252,00
791,14;324,00
791,70;252,00
792,26;317,00
792,82;288,00
793,38;262,00
793,94;266,00
794,50;425,00
795,06;474,00
795,62;443,00
796,17;504,00
796,73;486,00
797,29;313,00
797,85;457,00
798,41;286,00
798,97;302,00
799,53;173,00
800,09;295,00
800,65;404,00
801,21;410,00
801,76;212,00
802,32;238,00
802,88;286,00
803,44;323,00
804,00;314,00
804,56;407,00
805,12;352,00
805,67;299,00
806,23;230,00
806,79;239,00
807,35;312,00
807,91;281,00
808,46;271,00
809,02;172,00
809,58;176,00
810,14;306,00
810,70;236,00
811,26;418,00
811,81;215,00
812,37;306,00
812,93;355,00
813,49;348,00
814,04;272,00
814,60;172,00
815,16;337,00
815,72;234,00
816,27;347,00
816,83;202,00
817,39;216,00
817,95;290,00
818,50;460,00
819,06;358,00
819,62;490,00
820,18;418,00
820,73;715,00
821,29;859,00
821,85;965,00
822,40;832,00
822,96;879,00
823,52;904,00
824,07;1007,0
824,63;826,00
825,19;742,00
825,74;553,00
826,30;470,00
826,86;340,00
827,41;440,00
827,97;402,00
828,53;196,00
829,08;244,00
829,64;172,00
830,20;261,00
830,75;336,00
831,31;261,00
831,86;172,00
832,42;241,00
832,98;196,00
833,53;233,00
834,09;197,00
834,64;244,00
835,20;273,00
835,76;253,00
836,31;271,00
836,87;327,00
837,42;221,00
837,98;187,00
838,53;115,00
839,09;87,000
839,64;159,00
840,20;172,00
840,75;183,00
841,31;185,00
841,87;155,00
842,42;359,00
842,98;198,00
843,53;199,00
844,09;325,00
844,64;472,00
845,20;561,00
845,75;536,00
846,31;507,00
846,86;471,00
847,41;470,00
847,97;513,00
848,52;365,00
849,08;283,00
849,63;271,00
850,19;205,00
850,74;291,00
851,30;180,00
851,85;207,00
852,41;223,00
852,96;313,00
853,51;138,00
854,07;105,00
854,62;134,00
855,18;202,00
855,73;120,00
856,28;187,00
856,84;274,00
857,39;213,00
857,95;308,00
858,50;187,00
859,05;354,00
859,61;179,00
860,16;261,00
860,71;257,00
861,27;307,00
861,82;376,00
862,37;464,00
862,93;445,00
863,48;256,00
864,03;380,00
864,59;349,00
865,14;243,00
865,69;446,00
866,25;392,00
866,80;484,00
867,35;495,00
867,90;732,00
868,46;738,00
869,01;856,00
869,56;665,00
870,12;743,00
870,67;863,00
871,22;952,00
871,77;831,00
872,33;441,00
872,88;509,00
873,43;456,00
873,98;399,00
874,54;261,00
875,09;268,00
875,64;175,00
876,19;320,00
876,74;375,00
877,30;170,00
877,85;213,00
878,40;167,00
878,95;85,000
879,50;185,00
880,06;79,000
880,61;130,00
881,16;404,00
881,71;268,00
882,26;238,00
882,81;98,000
883,37;216,00
883,92;143,00
884,47;206,00
885,02;145,00
885,57;165,00
886,12;327,00
886,67;138,00
887,22;185,00
887,78;211,00
888,33;178,00
888,88;301,00
889,43;289,00
889,98;190,00
890,53;183,00
891,08;189,00
891,63;164,00
892,18;252,00
892,73;266,00
893,28;259,00
893,83;262,00
894,38;157,00
894,93;238,00
895,48;230,00
896,03;156,00
896,59;230,00
897,14;239,00
897,69;81,000
898,24;161,00
898,79;252,00
899,34;250,00
899,89;271,00
900,44;226,00
900,99;136,00
901,53;221,00
902,08;208,00
902,63;320,00
903,18;227,00
903,73;177,00
904,28;529,00
904,83;365,00
905,38;483,00
905,93;443,00
906,48;331,00
907,03;372,00
907,58;264,00
908,13;238,00
908,68;329,00
909,23;302,00
909,78;288,00
910,32;278,00
910,87;247,00
911,42;248,00
911,97;150,00
912,52;253,00
913,07;186,00
913,62;178,00
914,17;207,00
914,71;272,00
915,26;296,00
915,81;166,00
916,36;304,00
916,91;159,00
917,46;133,00
918,00;134,00
918,55;183,00
919,10;100,000
919,65;288,00
920,20;188,00
920,74;188,00
921,29;263,00
921,84;134,00
922,39;285,00
922,94;220,00
923,48;305,00
924,03;203,00
924,58;324,00
925,13;201,00
925,67;244,00
926,22;209,00
926,77;215,00
927,32;487,00
927,86;377,00
928,41;399,00
928,96;337,00
929,50;422,00
930,05;310,00
930,60;226,00
931,15;296,00
931,69;245,00
932,24;269,00
932,79;291,00
933,33;162,00
933,88;217,00
934,43;256,00
934,97;135,00
935,52;355,00
936,07;62,000
936,61;250,00
937,16;142,00
937,71;273,00
938,25;258,00
938,80;353,00
939,34;251,00
939,89;357,00
940,44;348,00
940,98;375,00
941,53;306,00
942,07;248,00
942,62;279,00
943,17;327,00
943,71;250,00
944,26;256,00
944,80;330,00
945,35;168,00
945,89;120,00
946,44;272,00
946,99;210,00
947,53;207,00
948,08;186,00
948,62;231,00
949,17;321,00
949,71;159,00
950,26;148,00
950,80;102,00
951,35;128,00
951,89;136,00
952,44;244,00
952,98;155,00
953,53;238,00
954,07;159,00
954,62;117,00
955,16;173,00
955,71;145,00
956,25;199,00
956,79;141,00
957,34;205,00
957,88;129,00
958,43;101,00
958,97;171,00
959,52;170,00
960,06;82,000
960,60;284,00
961,15;162,00
961,69;116,00
962,24;282,00
962,78;175,00
963,32;271,00
963,87;166,00
964,41;115,00
964,96;277,00
965,50;255,00
966,04;150,00
966,59;268,00
967,13;166,00
967,67;124,00
968,22;104,00
968,76;77,000
969,30;125,00
969,85;275,00
970,39;119,00
970,93;126,00
971,47;246,00
972,02;95,000
972,56;192,00
973,10;88,000
973,65;98,000
974,19;4,0000
974,73;169,00
975,27;79,000
975,82;193,00
976,36;184,00
976,90;102,00
977,44;234,00
977,99;153,00
978,53;230,00
979,07;202,00
979,61;159,00
980,16;292,00
980,70;71,000
981,24;251,00
981,78;165,00
982,32;122,00
982,87;214,00
983,41;162,00
983,95;204,00
984,49;199,00
985,03;214,00
985,57;126,00
986,12;263,00
986,66;240,00
987,20;156,00
987,74;213,00
988,28;94,000
988,82;178,00
989,36;208,00
989,91;168,00
990,45;272,00
990,99;157,00
991,53;131,00
992,07;195,00
992,61;164,00
993,15;172,00
993,69;73,000
994,23;136,00
994,77;321,00
995,31;73,000
995,86;134,00
996,40;119,00
996,94;221,00
997,48;260,00
998,02;120,00
998,56;114,00
999,10;69,000
999,64;128,00
1000,18;145,00
1000,72;152,00
1001,26;152,00
1001,80;153,00
1002,34;120,00
1002,88;120,00
1003,42;166,00
1003,96;114,00
1004,50;182,00
1005,04;193,00
1005,58;175,00
1006,12;272,00
1006,66;143,00
1007,20;147,00
1007,73;196,00
1008,27;256,00
1008,81;128,00
1009,35;358,00
1009,89;96,000
1010,43;244,00
1010,97;292,00
1011,51;99,000
1012,05;177,00
1012,59;340,00
1013,13;268,00
1013,66;374,00
1014,20;366,00
1014,74;136,00
1015,28;163,00
1015,82;102,00
1016,36;216,00
1016,90;130,00
1017,43;105,00
1017,97;134,00
1018,51;189,00
1019,05;122,00
1019,59;170,00
1020,13;263,00
1020,66;151,00
1021,20;171,00
1021,74;164,00
1022,28;115,00
1022,81;120,00
1023,35;127,00
1023,89;194,00
1024,43;181,00
1024,97;175,00
1025,50;300,00
1026,04;20,000
1026,58;126,00
1027,12;131,00
1027,65;114,00
1028,19;144,00
1028,73;62,000
1029,26;245,00
1029,80;215,00
1030,34;148,00
1030,88;136,00
1031,41;193,00
1031,95;87,000
1032,49;31,000
1033,02;99,000
1033,56;232,00
1034,10;256,00
1034,63;219,00
1035,17;134,00
1035,71;171,00
1036,24;183,00
1036,78;149,00
1037,32;64,000
1037,85;198,00
1038,39;139,00
1038,92;192,00
1039,46;110,00
1040,00;290,00
1040,53;165,00
1041,07;134,00
1041,60;184,00
1042,14;158,00
1042,68;156,00
1043,21;193,00
1043,75;113,00
1044,28;96,000
1044,82;139,00
1045,35;173,00
1045,89;283,00
1046,42;160,00
1046,96;88,000
1047,49;96,000
1048,03;86,000
1048,57;104,00
1049,10;127,00
1049,64;76,000
1050,17;180,00
1050,70;151,00
1051,24;89,000
1051,77;156,00
1052,31;248,00
1052,84;173,00
1053,38;197,00
1053,91;261,00
1054,45;90,000
1054,98;145,00
1055,52;55,000
1056,05;209,00
1056,59;240,00
1057,12;123,00
1057,65;64,000
1058,19;181,00
1058,72;319,00
1059,26;138,00
1059,79;188,00
1060,32;162,00
1060,86;122,00
1061,39;147,00
1061,93;99,000
1062,46;226,00
1062,99;84,000
1063,53;167,00
1064,06;144,00
1064,59;175,00
1065,13;173,00
1065,66;53,000
1066,19;222,00
1066,73;204,00
1067,26;99,000
1067,79;109,00
1068,33;160,00
1068,86;121,00
1069,39;188,00
1069,92;218,00
1070,46;182,00
1070,99;126,00
1071,52;150,00
1072,05;170,00
1072,59;235,00
1073,12;180,00
1073,65;190,00
1074,18;71,000
1074,72;86,000
1075,25;106,00
1075,78;175,00
1076,31;199,00
1076,85;153,00
1077,38;165,00
1077,91;199,00
1078,44;150,00
1078,97;117,00
1079,51;235,00
1080,04;50,000
1080,57;113,00
1081,10;66,000
1081,63;221,00
1082,16;179,00
1082,70;141,00
1083,23;270,00
1083,76;324,00
1084,29;99,000
1084,82;99,000
1085,35;185,00
1085,88;60,000
1086,41;86,000
1086,94;273,00
1087,48;81,000
1088,01;69,000
1088,54;132,00
1089,07;53,000
1089,60;69,000
1090,13;257,00
1090,66;150,00
1091,19;134,00
1091,72;175,00
1092,25;215,00
1092,78;138,00
1093,31;41,000
1093,84;171,00
1094,37;65,000
1094,90;144,00
1095,43;151,00
1095,96;168,00
1096,49;182,00
1097,02;84,000
1097,55;172,00
1098,08;102,00
1098,61;265,00
1099,14;199,00
1099,67;237,00
1100,20;75,000
