M- 
Integration time: 6000 ms
Average: 1 scans
Nr of pixels used for smoothing: 0
Data measured with spectrometer serial number: 0604021S1
Wave   ;Sample
711,20;2177,0
711,77;1868,0
712,33;2025,0
712,90;1667,0
713,47;1556,0
714,03;1491,0
714,60;1483,0
715,16;1032,0
715,73;1325,0
716,30;1271,0
716,86;1301,0
717,43;1211,0
717,99;1210,0
718,56;1360,0
719,12;1127,0
719,69;1125,0
720,26;953,00
720,82;1036,0
721,39;924,00
721,95;917,00
722,52;939,00
723,08;933,00
723,65;962,00
724,21;791,00
724,78;986,00
725,34;845,00
725,91;961,00
726,47;917,00
727,04;948,00
727,60;927,00
728,17;1077,0
728,73;1102,0
729,30;1109,0
729,86;1020,0
730,43;1060,0
730,99;1105,0
731,56;1013,0
732,12;1069,0
732,68;991,00
733,25;977,00
733,81;643,00
734,38;788,00
734,94;843,00
735,51;860,00
736,07;797,00
736,63;789,00
737,20;670,00
737,76;859,00
738,33;739,00
738,89;764,00
739,46;685,00
740,02;690,00
740,58;740,00
741,15;739,00
741,71;808,00
742,27;1022,0
742,84;882,00
743,40;1116,0
743,97;1346,0
744,53;1388,0
745,09;1623,0
745,66;1373,0
746,22;1621,0
746,78;1731,0
747,35;1841,0
747,91;1683,0
748,47;1504,0
749,04;1430,0
749,60;1565,0
750,16;1455,0
750,72;963,00
751,29;724,00
751,85;712,00
752,41;589,00
752,98;564,00
753,54;596,00
754,10;504,00
754,66;568,00
755,23;648,00
755,79;427,00
756,35;522,00
756,91;423,00
757,48;441,00
758,04;393,00
758,60;606,00
759,16;555,00
759,73;538,00
760,29;438,00
760,85;539,00
761,41;489,00
761,98;694,00
762,54;412,00
763,10;473,00
763,66;551,00
764,22;643,00
764,79;533,00
765,35;479,00
765,91;314,00
766,47;619,00
767,03;663,00
767,59;359,00
768,16;481,00
768,72;451,00
769,28;555,00
769,84;502,00
770,40;395,00
770,96;515,00
771,52;317,00
772,09;377,00
772,65;377,00
773,21;294,00
773,77;542,00
774,33;502,00
774,89;543,00
775,45;402,00
776,01;438,00
776,57;1523,0
777,13;2861,0
777,70;3437,0
778,26;3350,0
778,82;3462,0
779,38;3481,0
779,94;3664,0
780,50;3438,0
781,06;1918,0
781,62;879,00
782,18;563,00
782,74;511,00
783,30;458,00
783,86;421,00
784,42;543,00
784,98;485,00
785,54;390,00
786,10;406,00
786,66;300,00
787,22;428,00
787,78;495,00
788,34;425,00
788,90;382,00
789,46;533,00
790,02;498,00
790,58;466,00
791,14;497,00
791,70;369,00
792,26;375,00
792,82;480,00
793,38;458,00
793,94;455,00
794,50;723,00
795,06;716,00
795,62;568,00
796,17;745,00
796,73;612,00
797,29;628,00
797,85;663,00
798,41;406,00
798,97;413,00
799,53;314,00
800,09;383,00
800,65;607,00
801,21;462,00
801,76;111,00
802,32;398,00
802,88;345,00
803,44;375,00
804,00;428,00
804,56;359,00
805,12;393,00
805,67;319,00
806,23;413,00
806,79;312,00
807,35;322,00
807,91;360,00
808,46;279,00
809,02;321,00
809,58;347,00
810,14;311,00
810,70;259,00
811,26;379,00
811,81;255,00
812,37;511,00
812,93;374,00
813,49;222,00
814,04;222,00
814,60;277,00
815,16;465,00
815,72;334,00
816,27;479,00
816,83;335,00
817,39;281,00
817,95;346,00
818,50;646,00
819,06;632,00
819,62;764,00
820,18;761,00
820,73;1039,0
821,29;1178,0
821,85;1320,0
822,40;1192,0
822,96;1113,0
823,52;1196,0
824,07;907,00
824,63;1222,0
825,19;1088,0
825,74;704,00
826,30;565,00
826,86;557,00
827,41;471,00
827,97;413,00
828,53;263,00
829,08;334,00
829,64;350,00
830,20;212,00
830,75;240,00
831,31;279,00
831,86;407,00
832,42;276,00
832,98;233,00
833,53;342,00
834,09;275,00
834,64;449,00
835,20;299,00
835,76;359,00
836,31;360,00
836,87;410,00
837,42;375,00
837,98;371,00
838,53;258,00
839,09;148,00
839,64;169,00
840,20;242,00
840,75;321,00
841,31;320,00
841,87;294,00
842,42;460,00
842,98;177,00
843,53;367,00
844,09;500,00
844,64;622,00
845,20;800,00
845,75;846,00
846,31;814,00
846,86;847,00
847,41;831,00
847,97;803,00
848,52;651,00
849,08;356,00
849,63;271,00
850,19;355,00
850,74;311,00
851,30;180,00
851,85;322,00
852,41;300,00
852,96;372,00
853,51;227,00
854,07;-167,00
854,62;197,00
855,18;221,00
855,73;308,00
856,28;442,00
856,84;235,00
857,39;358,00
857,95;180,00
858,50;353,00
859,05;378,00
859,61;345,00
860,16;498,00
860,71;601,00
861,27;306,00
861,82;264,00
862,37;345,00
862,93;567,00
863,48;431,00
864,03;461,00
864,59;450,00
865,14;608,00
865,69;447,00
866,25;501,00
866,80;535,00
867,35;476,00
867,90;754,00
868,46;946,00
869,01;1083,0
869,56;996,00
870,12;1118,0
870,67;1084,0
871,22;1204,0
871,77;1117,0
872,33;678,00
872,88;712,00
873,43;537,00
873,98;547,00
874,54;481,00
875,09;303,00
875,64;196,00
876,19;324,00
876,74;318,00
877,30;318,00
877,85;-198,00
878,40;222,00
878,95;61,000
879,50;123,00
880,06;182,00
880,61;224,00
881,16;379,00
881,71;187,00
882,26;369,00
882,81;116,00
883,37;323,00
883,92;202,00
884,47;250,00
885,02;191,00
885,57;302,00
886,12;376,00
886,67;153,00
887,22;285,00
887,78;239,00
888,33;125,00
888,88;228,00
889,43;385,00
889,98;213,00
890,53;260,00
891,08;292,00
891,63;217,00
892,18;185,00
892,73;293,00
893,28;191,00
893,83;295,00
894,38;147,00
894,93;200,00
895,48;379,00
896,03;162,00
896,59;223,00
897,14;313,00
897,69;285,00
898,24;229,00
898,79;287,00
899,34;277,00
899,89;293,00
900,44;195,00
900,99;246,00
901,53;90,000
902,08;248,00
902,63;234,00
903,18;254,00
903,73;305,00
904,28;340,00
904,83;368,00
905,38;488,00
905,93;478,00
906,48;541,00
907,03;508,00
907,58;462,00
908,13;445,00
908,68;467,00
909,23;429,00
909,78;547,00
910,32;382,00
910,87;469,00
911,42;394,00
911,97;352,00
912,52;423,00
913,07;419,00
913,62;305,00
914,17;220,00
914,71;429,00
915,26;300,00
915,81;136,00
916,36;318,00
916,91;241,00
917,46;194,00
918,00;83,000
918,55;229,00
919,10;253,00
919,65;326,00
920,20;260,00
920,74;219,00
921,29;254,00
921,84;200,00
922,39;227,00
922,94;314,00
923,48;348,00
924,03;252,00
924,58;320,00
925,13;172,00
925,67;347,00
926,22;367,00
926,77;427,00
927,32;726,00
927,86;667,00
928,41;551,00
928,96;482,00
929,50;573,00
930,05;433,00
930,60;413,00
931,15;230,00
931,69;296,00
932,24;336,00
932,79;371,00
933,33;236,00
933,88;240,00
934,43;238,00
934,97;216,00
935,52;297,00
936,07;178,00
936,61;337,00
937,16;195,00
937,71;171,00
938,25;309,00
938,80;455,00
939,34;355,00
939,89;402,00
940,44;475,00
940,98;399,00
941,53;256,00
942,07;255,00
942,62;482,00
943,17;351,00
943,71;205,00
944,26;323,00
944,80;102,00
945,35;252,00
945,89;160,00
946,44;363,00
946,99;238,00
947,53;161,00
948,08;192,00
948,62;198,00
949,17;300,00
949,71;246,00
950,26;172,00
950,80;193,00
951,35;276,00
951,89;92,000
952,44;211,00
952,98;172,00
953,53;141,00
954,07;248,00
954,62;184,00
955,16;159,00
955,71;128,00
956,25;301,00
956,79;334,00
957,34;222,00
957,88;92,000
958,43;138,00
958,97;178,00
959,52;190,00
960,06;214,00
960,60;337,00
961,15;167,00
961,69;166,00
962,24;193,00
962,78;265,00
963,32;176,00
963,87;192,00
964,41;91,000
964,96;234,00
965,50;117,00
966,04;218,00
966,59;190,00
967,13;226,00
967,67;102,00
968,22;249,00
968,76;215,00
969,30;197,00
969,85;193,00
970,39;203,00
970,93;219,00
971,47;288,00
972,02;91,000
972,56;138,00
973,10;155,00
973,65;189,00
974,19;226,00
974,73;203,00
975,27;144,00
975,82;86,000
976,36;215,00
976,90;130,00
977,44;238,00
977,99;240,00
978,53;221,00
979,07;182,00
979,61;145,00
980,16;293,00
980,70;168,00
981,24;167,00
981,78;196,00
982,32;113,00
982,87;275,00
983,41;278,00
983,95;391,00
984,49;266,00
985,03;99,000
985,57;307,00
986,12;227,00
986,66;341,00
987,20;150,00
987,74;228,00
988,28;277,00
988,82;215,00
989,36;119,00
989,91;150,00
990,45;264,00
990,99;90,000
991,53;201,00
992,07;153,00
992,61;163,00
993,15;192,00
993,69;74,000
994,23;236,00
994,77;235,00
995,31;142,00
995,86;123,00
996,40;225,00
996,94;74,000
997,48;198,00
998,02;49,000
998,56;31,000
999,10;7,0000
999,64;96,000
1000,18;105,00
1000,72;70,000
1001,26;281,00
1001,80;29,000
1002,34;178,00
1002,88;258,00
1003,42;234,00
1003,96;185,00
1004,50;123,00
1005,04;222,00
1005,58;191,00
1006,12;151,00
1006,66;210,00
1007,20;215,00
1007,73;286,00
1008,27;-51,000
1008,81;189,00
1009,35;273,00
1009,89;70,000
1010,43;269,00
1010,97;200,00
1011,51;277,00
1012,05;194,00
1012,59;445,00
1013,13;355,00
1013,66;428,00
1014,20;251,00
1014,74;199,00
1015,28;275,00
1015,82;145,00
1016,36;231,00
1016,90;76,000
1017,43;104,00
1017,97;232,00
1018,51;77,000
1019,05;187,00
1019,59;360,00
1020,13;181,00
1020,66;231,00
1021,20;168,00
1021,74;84,000
1022,28;254,00
1022,81;130,00
1023,35;184,00
1023,89;193,00
1024,43;194,00
1024,97;187,00
1025,50;319,00
1026,04;49,000
1026,58;199,00
1027,12;66,000
1027,65;178,00
1028,19;215,00
1028,73;136,00
1029,26;350,00
1029,80;260,00
1030,34;119,00
1030,88;124,00
1031,41;162,00
1031,95;184,00
1032,49;135,00
1033,02;202,00
1033,56;317,00
1034,10;194,00
1034,63;151,00
1035,17;141,00
1035,71;243,00
1036,24;160,00
1036,78;108,00
1037,32;41,000
1037,85;301,00
1038,39;205,00
1038,92;206,00
1039,46;28,000
1040,00;254,00
1040,53;243,00
1041,07;232,00
1041,60;164,00
1042,14;193,00
1042,68;195,00
1043,21;200,00
1043,75;236,00
1044,28;167,00
1044,82;149,00
1045,35;62,000
1045,89;434,00
1046,42;208,00
1046,96;110,00
1047,49;204,00
1048,03;202,00
1048,57;242,00
1049,10;204,00
1049,64;46,000
1050,17;78,000
1050,70;89,000
1051,24;148,00
1051,77;315,00
1052,31;297,00
1052,84;113,00
1053,38;267,00
1053,91;204,00
1054,45;154,00
1054,98;223,00
1055,52;146,00
1056,05;265,00
1056,59;94,000
1057,12;-134,00
1057,65;181,00
1058,19;112,00
1058,72;347,00
1059,26;352,00
1059,79;151,00
1060,32;76,000
1060,86;123,00
1061,39;51,000
1061,93;90,000
1062,46;176,00
1062,99;83,000
1063,53;212,00
1064,06;234,00
1064,59;240,00
1065,13;147,00
1065,66;126,00
1066,19;84,000
1066,73;232,00
1067,26;75,000
1067,79;310,00
1068,33;105,00
1068,86;225,00
1069,39;205,00
1069,92;132,00
1070,46;167,00
1070,99;74,000
1071,52;120,00
1072,05;242,00
1072,59;404,00
1073,12;75,000
1073,65;141,00
1074,18;168,00
1074,72;163,00
1075,25;110,00
1075,78;120,00
1076,31;131,00
1076,85;271,00
1077,38;198,00
1077,91;75,000
1078,44;119,00
1078,97;87,000
1079,51;155,00
1080,04;141,00
1080,57;111,00
1081,10;188,00
1081,63;128,00
1082,16;120,00
1082,70;60,000
1083,23;299,00
1083,76;161,00
1084,29;93,000
1084,82;121,00
1085,35;168,00
1085,88;95,000
1086,41;13,000
1086,94;270,00
1087,48;130,00
1088,01;100,000
1088,54;228,00
1089,07;165,00
1089,60;49,000
1090,13;204,00
1090,66;138,00
1091,19;268,00
1091,72;115,00
1092,25;94,000
1092,78;61,000
1093,31;84,000
1093,84;175,00
1094,37;97,000
