M- 268
Integration time: 3000 ms
Average: 1 scans
Nr of pixels used for smoothing: 0
Data measured with spectrometer serial number: 0604021S1
Wave   ;Sample
502,85;342,00
503,44;251,00
504,02;235,00
504,60;210,00
505,18;247,00
505,76;195,00
506,34;238,00
506,92;211,00
507,50;206,00
508,08;158,00
508,67;151,00
509,25;271,00
509,83;251,00
510,41;191,00
510,99;177,00
511,57;159,00
512,15;211,00
512,73;174,00
513,31;199,00
513,89;166,00
514,47;217,00
515,05;168,00
515,63;246,00
516,21;274,00
516,79;161,00
517,38;139,00
517,96;188,00
518,54;307,00
519,12;214,00
519,70;145,00
520,28;113,00
520,86;167,00
521,44;241,00
522,02;263,00
522,60;228,00
523,18;219,00
523,76;240,00
524,34;305,00
524,92;263,00
525,50;143,00
526,08;155,00
526,66;185,00
527,24;144,00
527,82;152,00
528,39;174,00
528,97;178,00
529,55;139,00
530,13;149,00
530,71;228,00
531,29;102,00
531,87;152,00
532,45;228,00
533,03;230,00
533,61;209,00
534,19;200,00
534,77;195,00
535,35;141,00
535,93;192,00
536,51;244,00
537,08;369,00
537,66;156,00
538,24;184,00
538,82;130,00
539,40;202,00
539,98;201,00
540,56;109,00
541,14;176,00
541,72;258,00
542,29;248,00
542,87;227,00
543,45;235,00
544,03;276,00
544,61;107,00
545,19;151,00
545,77;194,00
546,34;166,00
546,92;211,00
547,50;137,00
548,08;152,00
548,66;162,00
549,23;195,00
549,81;212,00
550,39;185,00
550,97;117,00
551,55;141,00
552,13;126,00
552,70;272,00
553,28;70,000
553,86;130,00
554,44;175,00
555,01;115,00
555,59;151,00
556,17;119,00
556,75;118,00
557,33;142,00
557,90;208,00
558,48;161,00
559,06;253,00
559,64;192,00
560,21;237,00
560,79;191,00
561,37;179,00
561,95;286,00
562,52;141,00
563,10;156,00
563,68;152,00
564,25;126,00
564,83;185,00
565,41;177,00
565,99;137,00
566,56;171,00
567,14;184,00
567,72;153,00
568,29;217,00
568,87;185,00
569,45;224,00
570,02;67,000
570,60;146,00
571,18;216,00
571,75;284,00
572,33;120,00
572,91;96,000
573,48;159,00
574,06;140,00
574,64;229,00
575,21;133,00
575,79;189,00
576,37;219,00
576,94;160,00
577,52;203,00
578,09;195,00
578,67;213,00
579,25;186,00
579,82;125,00
580,40;181,00
580,97;242,00
581,55;218,00
582,13;193,00
582,70;214,00
583,28;162,00
583,85;262,00
584,43;150,00
585,01;143,00
585,58;237,00
586,16;252,00
586,73;197,00
587,31;278,00
587,88;173,00
588,46;209,00
589,03;208,00
589,61;131,00
590,18;222,00
590,76;191,00
591,34;257,00
591,91;193,00
592,49;232,00
593,06;175,00
593,64;165,00
594,21;121,00
594,79;175,00
595,36;91,000
595,94;176,00
596,51;215,00
597,09;94,000
597,66;129,00
598,24;171,00
598,81;130,00
599,38;205,00
599,96;204,00
600,53;199,00
601,11;113,00
601,68;252,00
602,26;236,00
602,83;78,000
603,41;171,00
603,98;134,00
604,56;193,00
605,13;155,00
605,70;195,00
606,28;150,00
606,85;143,00
607,43;102,00
608,00;195,00
608,57;117,00
609,15;235,00
609,72;133,00
610,30;137,00
610,87;94,000
611,44;157,00
612,02;124,00
612,59;221,00
613,16;268,00
613,74;198,00
614,31;120,00
614,89;261,00
615,46;49,000
616,03;124,00
616,61;229,00
617,18;204,00
617,75;162,00
618,33;191,00
618,90;148,00
619,47;268,00
620,05;234,00
620,62;204,00
621,19;116,00
621,77;151,00
622,34;159,00
622,91;229,00
623,48;128,00
624,06;201,00
624,63;71,000
625,20;192,00
625,78;271,00
626,35;128,00
626,92;125,00
627,49;166,00
628,07;175,00
628,64;163,00
629,21;164,00
629,78;152,00
630,36;185,00
630,93;211,00
631,50;244,00
632,07;55,000
632,65;131,00
633,22;162,00
633,79;114,00
634,36;128,00
634,93;134,00
635,51;249,00
636,08;174,00
636,65;194,00
637,22;111,00
637,79;73,000
638,37;144,00
638,94;179,00
639,51;99,000
640,08;177,00
640,65;109,00
641,22;161,00
641,80;200,00
642,37;58,000
642,94;11,000
643,51;106,00
644,08;183,00
644,65;144,00
645,22;199,00
645,80;131,00
646,37;133,00
646,94;155,00
647,51;222,00
648,08;258,00
648,65;172,00
649,22;158,00
649,79;193,00
650,36;274,00
650,93;219,00
651,51;274,00
652,08;258,00
652,65;247,00
653,22;178,00
653,79;201,00
654,36;228,00
654,93;227,00
655,50;426,00
656,07;514,00
656,64;549,00
657,21;548,00
657,78;663,00
658,35;650,00
658,92;688,00
659,49;604,00
660,06;431,00
660,63;349,00
661,20;334,00
661,77;420,00
662,34;420,00
662,91;356,00
663,48;308,00
664,05;212,00
664,62;234,00
665,19;182,00
665,76;216,00
666,33;245,00
666,90;194,00
667,47;173,00
668,04;322,00
668,61;213,00
669,18;281,00
669,75;91,000
670,32;133,00
670,89;221,00
671,46;169,00
672,03;166,00
672,60;126,00
673,17;145,00
673,74;176,00
674,30;196,00
674,87;58,000
675,44;110,00
676,01;76,000
676,58;165,00
677,15;180,00
677,72;233,00
678,29;217,00
678,86;168,00
679,42;97,000
679,99;98,000
680,56;129,00
681,13;216,00
681,70;163,00
682,27;39,000
682,84;171,00
683,40;137,00
683,97;69,000
684,54;161,00
685,11;91,000
685,68;127,00
686,25;134,00
686,81;60,000
687,38;87,000
687,95;118,00
688,52;65,000
689,09;87,000
689,65;127,00
690,22;103,00
690,79;165,00
691,36;73,000
691,92;42,000
692,49;113,00
693,06;99,000
693,63;122,00
694,20;86,000
694,76;32,000
695,33;84,000
695,90;78,000
696,47;109,00
697,03;98,000
697,60;38,000
698,17;122,00
698,73;116,00
699,30;174,00
699,87;137,00
700,44;151,00
701,00;189,00
701,57;41,000
702,14;138,00
702,70;83,000
703,27;128,00
703,84;111,00
704,40;143,00
704,97;84,000
705,54;161,00
706,10;152,00
706,67;67,000
707,24;102,00
707,80;37,000
708,37;151,00
708,94;87,000
709,50;19,000
710,07;38,000
710,64;103,00
711,20;89,000
711,77;51,000
712,33;100,000
712,90;19,000
713,47;75,000
714,03;192,00
714,60;56,000
715,16;73,000
715,73;58,000
716,30;73,000
716,86;146,00
717,43;77,000
717,99;127,00
718,56;158,00
719,12;46,000
719,69;56,000
720,26;127,00
720,82;43,000
721,39;110,00
721,95;162,00
722,52;99,000
723,08;23,000
723,65;88,000
724,21;80,000
724,78;80,000
725,34;95,000
725,91;88,000
726,47;114,00
727,04;122,00
727,60;92,000
728,17;103,00
728,73;108,00
729,30;116,00
729,86;132,00
730,43;78,000
730,99;100,000
731,56;104,00
732,12;134,00
732,68;113,00
733,25;57,000
733,81;77,000
734,38;92,000
734,94;139,00
735,51;160,00
736,07;166,00
736,63;136,00
737,20;67,000
737,76;234,00
738,33;109,00
738,89;89,000
739,46;191,00
740,02;56,000
740,58;91,000
741,15;261,00
741,71;137,00
742,27;148,00
742,84;54,000
743,40;220,00
743,97;291,00
744,53;252,00
745,09;335,00
745,66;117,00
746,22;295,00
746,78;302,00
747,35;280,00
747,91;369,00
748,47;179,00
749,04;238,00
749,60;271,00
750,16;275,00
750,72;196,00
751,29;109,00
751,85;75,000
752,41;99,000
752,98;124,00
753,54;80,000
754,10;150,00
754,66;87,000
755,23;56,000
755,79;144,00
756,35;84,000
756,91;83,000
757,48;76,000
758,04;112,00
758,60;114,00
759,16;205,00
759,73;161,00
760,29;139,00
760,85;65,000
761,41;81,000
761,98;143,00
762,54;106,00
763,10;64,000
763,66;35,000
764,22;109,00
764,79;108,00
765,35;88,000
765,91;73,000
766,47;18,000
767,03;106,00
767,59;125,00
768,16;220,00
768,72;70,000
769,28;82,000
769,84;45,000
770,40;106,00
770,96;101,00
771,52;168,00
772,09;96,000
772,65;66,000
773,21;99,000
773,77;44,000
774,33;56,000
774,89;177,00
775,45;28,000
776,01;55,000
776,57;181,00
777,13;326,00
777,70;461,00
778,26;341,00
778,82;292,00
779,38;427,00
779,94;372,00
780,50;326,00
781,06;254,00
781,62;144,00
782,18;-17,000
782,74;88,000
783,30;14,000
783,86;103,00
784,42;78,000
784,98;43,000
785,54;39,000
786,10;88,000
786,66;-19,000
787,22;-15,000
787,78;67,000
788,34;53,000
788,90;12,000
789,46;56,000
790,02;232,00
790,58;106,00
791,14;102,00
791,70;74,000
792,26;103,00
792,82;81,000
793,38;39,000
793,94;32,000
794,50;54,000
795,06;24,000
795,62;111,00
796,17;102,00
796,73;56,000
797,29;100,000
797,85;33,000
798,41;21,000
798,97;94,000
799,53;45,000
800,09;58,000
800,65;196,00
801,21;8,0000
801,76;24,000
802,32;118,00
802,88;102,00
803,44;57,000
804,00;134,00
804,56;91,000
805,12;44,000
805,67;69,000
806,23;72,000
806,79;50,000
807,35;119,00
807,91;17,000
808,46;10,0000
809,02;107,00
809,58;53,000
810,14;54,000
810,70;134,00
811,26;72,000
811,81;48,000
812,37;39,000
812,93;31,000
813,49;124,00
814,04;95,000
814,60;53,000
815,16;67,000
815,72;67,000
816,27;103,00
816,83;21,000
817,39;81,000
817,95;71,000
818,50;110,00
819,06;133,00
819,62;150,00
820,18;80,000
820,73;134,00
821,29;311,00
821,85;199,00
822,40;242,00
822,96;167,00
823,52;216,00
824,07;226,00
824,63;212,00
825,19;106,00
825,74;174,00
826,30;94,000
826,86;154,00
827,41;95,000
827,97;111,00
828,53;122,00
829,08;12,000
829,64;69,000
830,20;48,000
830,75;113,00
831,31;51,000
831,86;42,000
832,42;67,000
832,98;62,000
833,53;10,0000
834,09;52,000
834,64;161,00
835,20;26,000
835,76;68,000
836,31;74,000
836,87;57,000
837,42;55,000
837,98;18,000
838,53;97,000
839,09;30,000
839,64;71,000
840,20;71,000
840,75;23,000
841,31;159,00
841,87;136,00
842,42;16,000
842,98;1,0000
843,53;50,000
844,09;80,000
844,64;126,00
845,20;228,00
845,75;150,00
846,31;67,000
846,86;130,00
847,41;118,00
847,97;135,00
848,52;148,00
849,08;153,00
849,63;33,000
850,19;62,000
850,74;80,000
851,30;73,000
851,85;62,000
852,41;79,000
852,96;18,000
853,51;67,000
854,07;-32,000
854,62;9,0000
855,18;73,000
855,73;-42,000
856,28;134,00
856,84;115,00
857,39;94,000
857,95;129,00
858,50;91,000
859,05;156,00
859,61;80,000
860,16;17,000
860,71;60,000
861,27;50,000
861,82;74,000
862,37;151,00
862,93;99,000
863,48;99,000
864,03;130,00
864,59;54,000
865,14;81,000
865,69;69,000
866,25;169,00
866,80;142,00
867,35;75,000
867,90;129,00
868,46;275,00
869,01;199,00
869,56;165,00
870,12;231,00
870,67;221,00
871,22;240,00
871,77;144,00
872,33;73,000
872,88;134,00
873,43;33,000
873,98;87,000
874,54;108,00
875,09;57,000
875,64;-44,000
876,19;88,000
876,74;47,000
877,30;67,000
877,85;-26,000
878,40;75,000
878,95;22,000
879,50;24,000
880,06;-14,000
880,61;10,0000
881,16;144,00
881,71;53,000
882,26;49,000
882,81;15,000
883,37;28,000
883,92;92,000
884,47;78,000
885,02;79,000
885,57;5,0000
886,12;67,000
886,67;95,000
887,22;43,000
887,78;108,00
888,33;41,000
888,88;99,000
889,43;64,000
889,98;28,000
890,53;105,00
891,08;95,000
891,63;100,000
892,18;113,00
892,73;95,000
893,28;38,000
893,83;109,00
894,38;46,000
894,93;89,000
895,48;121,00
896,03;80,000
896,59;124,00
897,14;103,00
897,69;105,00
898,24;-20,000
898,79;82,000
899,34;43,000
899,89;59,000
900,44;64,000
900,99;33,000
901,53;101,00
902,08;116,00
902,63;163,00
903,18;4,0000
903,73;38,000
904,28;90,000
904,83;97,000
905,38;136,00
905,93;106,00
906,48;26,000
907,03;159,00
907,58;41,000
908,13;84,000
908,68;56,000
909,23;161,00
909,78;59,000
910,32;94,000
910,87;126,00
911,42;2,0000
911,97;34,000
912,52;209,00
913,07;75,000
913,62;80,000
914,17;51,000
914,71;38,000
915,26;81,000
915,81;29,000
916,36;15,000
916,91;-7,0000
917,46;-46,000
918,00;30,000
918,55;89,000
919,10;131,00
919,65;65,000
920,20;-20,000
920,74;23,000
921,29;2,0000
921,84;36,000
922,39;96,000
922,94;51,000
923,48;17,000
924,03;34,000
924,58;93,000
925,13;30,000
925,67;76,000
926,22;97,000
926,77;9,0000
927,32;37,000
927,86;98,000
928,41;112,00
928,96;5,0000
929,50;96,000
930,05;58,000
930,60;107,00
931,15;53,000
931,69;156,00
932,24;57,000
932,79;74,000
933,33;77,000
933,88;25,000
934,43;65,000
934,97;75,000
935,52;112,00
936,07;34,000
936,61;77,000
937,16;-5,0000
937,71;26,000
938,25;21,000
938,80;64,000
939,34;87,000
939,89;95,000
940,44;87,000
940,98;111,00
941,53;115,00
942,07;127,00
942,62;129,00
943,17;113,00
943,71;121,00
944,26;72,000
944,80;66,000
945,35;144,00
945,89;22,000
946,44;-7,0000
946,99;-6,0000
947,53;72,000
948,08;133,00
948,62;71,000
949,17;78,000
949,71;110,00
950,26;110,00
950,80;1,0000
951,35;14,000
951,89;47,000
952,44;46,000
952,98;83,000
953,53;63,000
954,07;108,00
954,62;-6,0000
955,16;49,000
955,71;23,000
956,25;-40,000
956,79;84,000
957,34;85,000
957,88;78,000
958,43;31,000
958,97;38,000
959,52;14,000
960,06;68,000
960,60;165,00
961,15;-11,000
961,69;16,000
962,24;-6,0000
962,78;75,000
963,32;89,000
963,87;88,000
964,41;61,000
964,96;-60,000
965,50;62,000
966,04;-56,000
966,59;90,000
967,13;35,000
967,67;31,000
968,22;26,000
968,76;24,000
969,30;-11,000
969,85;116,00
970,39;11,000
970,93;-56,000
971,47;114,00
972,02;24,000
972,56;32,000
973,10;14,000
973,65;-25,000
974,19;94,000
974,73;29,000
975,27;10,0000
975,82;32,000
976,36;7,0000
976,90;66,000
977,44;101,00
977,99;44,000
978,53;94,000
979,07;48,000
979,61;27,000
980,16;-28,000
980,70;69,000
981,24;60,000
981,78;-2,0000
982,32;57,000
982,87;199,00
983,41;62,000
983,95;87,000
984,49;74,000
985,03;98,000
985,57;70,000
986,12;53,000
986,66;56,000
987,20;96,000
987,74;32,000
988,28;-11,000
988,82;166,00
989,36;18,000
989,91;91,000
990,45;31,000
990,99;63,000
991,53;105,00
992,07;48,000
992,61;18,000
993,15;53,000
993,69;16,000
994,23;49,000
994,77;10,0000
995,31;31,000
995,86;48,000
996,40;5,0000
996,94;-38,000
997,48;34,000
998,02;88,000
998,56;125,00
999,10;55,000
999,64;97,000
1000,18;42,000
1000,72;51,000
1001,26;109,00
1001,80;77,000
1002,34;56,000
1002,88;48,000
1003,42;52,000
1003,96;131,00
1004,50;67,000
1005,04;58,000
1005,58;-50,000
1006,12;116,00
1006,66;-21,000
1007,20;-15,000
1007,73;4,0000
1008,27;14,000
1008,81;20,000
1009,35;15,000
1009,89;-3,0000
1010,43;203,00
1010,97;2,0000
1011,51;96,000
1012,05;51,000
1012,59;84,000
1013,13;128,00
1013,66;65,000
1014,20;71,000
1014,74;-24,000
1015,28;-7,0000
1015,82;85,000
1016,36;21,000
1016,90;32,000
1017,43;65,000
1017,97;-40,000
1018,51;49,000
1019,05;41,000
1019,59;47,000
1020,13;65,000
1020,66;80,000
1021,20;18,000
1021,74;108,00
1022,28;76,000
1022,81;22,000
1023,35;55,000
1023,89;106,00
1024,43;22,000
1024,97;55,000
1025,50;96,000
1026,04;48,000
1026,58;64,000
1027,12;5,0000
1027,65;46,000
1028,19;23,000
1028,73;12,000
1029,26;34,000
1029,80;27,000
1030,34;17,000
1030,88;126,00
1031,41;60,000
1031,95;106,00
1032,49;16,000
1033,02;20,000
1033,56;120,00
1034,10;53,000
1034,63;168,00
1035,17;9,0000
1035,71;96,000
1036,24;-25,000
1036,78;63,000
1037,32;57,000
1037,85;21,000
1038,39;73,000
1038,92;89,000
1039,46;-8,0000
1040,00;52,000
1040,53;89,000
1041,07;176,00
1041,60;110,00
1042,14;-49,000
1042,68;14,000
1043,21;97,000
1043,75;96,000
1044,28;51,000
1044,82;37,000
1045,35;28,000
1045,89;164,00
1046,42;44,000
1046,96;29,000
1047,49;1,0000
1048,03;65,000
1048,57;-6,0000
1049,10;95,000
1049,64;24,000
1050,17;21,000
1050,70;45,000
1051,24;17,000
1051,77;116,00
1052,31;13,000
1052,84;86,000
1053,38;-14,000
1053,91;58,000
1054,45;6,0000
1054,98;32,000
1055,52;67,000
1056,05;86,000
1056,59;90,000
1057,12;18,000
1057,65;-15,000
1058,19;93,000
1058,72;104,00
1059,26;17,000
1059,79;-18,000
1060,32;43,000
1060,86;100,000
1061,39;20,000
1061,93;-2,0000
1062,46;61,000
1062,99;-28,000
1063,53;11,000
1064,06;55,000
1064,59;43,000
1065,13;56,000
1065,66;54,000
1066,19;15,000
1066,73;12,000
1067,26;0
1067,79;62,000
1068,33;61,000
1068,86;64,000
1069,39;99,000
1069,92;79,000
1070,46;100,000
1070,99;46,000
1071,52;61,000
1072,05;56,000
1072,59;87,000
1073,12;115,00
1073,65;41,000
1074,18;66,000
1074,72;28,000
1075,25;-18,000
1075,78;-27,000
1076,31;37,000
1076,85;41,000
1077,38;28,000
1077,91;22,000
1078,44;8,0000
1078,97;47,000
1079,51;41,000
1080,04;34,000
1080,57;83,000
1081,10;37,000
1081,63;49,000
1082,16;-12,000
1082,70;3,0000
1083,23;153,00
1083,76;156,00
1084,29;94,000
1084,82;-18,000
1085,35;63,000
1085,88;36,000
1086,41;69,000
1086,94;151,00
1087,48;31,000
1088,01;-46,000
1088,54;74,000
1089,07;4,0000
1089,60;58,000
1090,13;75,000
1090,66;1,0000
1091,19;21,000
1091,72;33,000
1092,25;69,000
1092,78;-5,0000
1093,31;55,000
1093,84;81,000
1094,37;65,000
1094,90;50,000
1095,43;120,00
1095,96;36,000
1096,49;-2,0000
1097,02;5,0000
1097,55;82,000
1098,08;47,000
1098,61;102,00
1099,14;21,000
1099,67;18,000
1100,20;70,000
